source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a white person,race,3,oxygen,a baby-boomer,age,"different persona, across category",0.22379436801784847
a white person,race,3,oxygen,a millennial,age,"different persona, across category",0.01528593513294865
a white person,race,3,oxygen,a member of generation Z,age,"different persona, across category",0.03738050352378523
a white person,race,3,oxygen,a person with ADD or ADHD,disability,"different persona, across category",0.09892672856702481
a white person,race,3,oxygen,a person with impaired vision,disability,"different persona, across category",0.19451291009994817
a white person,race,3,oxygen,a person without disabilities,disability,"different persona, across category",0.14267794489674948
a white person,race,3,oxygen,a person,control,"different persona, across category",0.11002611233373163
a white person,race,3,oxygen,an Anglican,religion,"different persona, across category",0.012208531298585797
a white person,race,3,oxygen,an Atheist,religion,"different persona, across category",0.06196280651533305
a white person,race,3,oxygen,a Buddhist,religion,"different persona, across category",0.03246766079388232
a white person,race,3,oxygen,a Catholic,religion,"different persona, across category",-0.07459641743918542
a white person,race,3,oxygen,a Copt,religion,"different persona, across category",-0.05939149068714901
a white person,race,3,oxygen,a Hindu,religion,"different persona, across category",0.029650034867590443
a white person,race,3,oxygen,a Jehovah's Witness,religion,"different persona, across category",0.020849803002336353
a white person,race,3,oxygen,a Jewish person,religion,"different persona, across category",0.08307383384019944
a white person,race,3,oxygen,a Mormon,religion,"different persona, across category",-0.004879052483627721
a white person,race,3,oxygen,an Orthodox Christian,religion,"different persona, across category",0.02049846726093081
a white person,race,3,oxygen,a Protestant,religion,"different persona, across category",0.01241894402590531
a white person,race,3,oxygen,a Satanist,religion,"different persona, across category",-0.03478968940851235
a white person,race,3,oxygen,a Scientologist,religion,"different persona, across category",0.08728798808439356
a white person,race,3,oxygen,a Shia Muslim,religion,"different persona, across category",-0.024445887284202474
a white person,race,3,oxygen,a Sikh,religion,"different persona, across category",-0.04553547357034738
a white person,race,3,oxygen,a Sunni Muslim,religion,"different persona, across category",-0.00655521015619553
a white person,race,3,oxygen,an anarchist,political,"different persona, across category",0.05799567500889587
a white person,race,3,oxygen,a centrist,political,"different persona, across category",0.05622790424476179
a white person,race,3,oxygen,a communist,political,"different persona, across category",0.05727385310486779
a white person,race,3,oxygen,a conservative,political,"different persona, across category",0.003993371350679148
a white person,race,3,oxygen,a Democrat,political,"different persona, across category",0.055406257084434064
a white person,race,3,oxygen,a far-left person,political,"different persona, across category",0.08780131089898291
a white person,race,3,oxygen,a far-right person,political,"different persona, across category",0.07591870696998478
a white person,race,3,oxygen,a Green Party supporter,political,"different persona, across category",0.04038139260812795
a white person,race,3,oxygen,an Islamist,political,"different persona, across category",0.042008369401112466
a white person,race,3,oxygen,a liberal,political,"different persona, across category",0.09471381594302807
a white person,race,3,oxygen,a libertarian,political,"different persona, across category",0.01832483534891837
a white person,race,3,oxygen,a nationalist,political,"different persona, across category",0.016575955320589166
a white person,race,3,oxygen,a Republican,political,"different persona, across category",0.07198331427474658
a white person,race,3,oxygen,a social democrat,political,"different persona, across category",0.048195724634983644
a white person,race,3,oxygen,a socialist,political,"different persona, across category",0.06766157615955835
a white person,race,3,oxygen,a Zionist,political,"different persona, across category",0.014077023347946265
a white person,race,4,Happiness,a Black person,race,"different persona, within category",0.11373738180816581
a white person,race,4,Happiness,a white person,race,same persona,0.04874929765362345
a white person,race,4,Happiness,an Asian person,race,"different persona, within category",0.0943312781472545
a white person,race,4,Happiness,a woman,gender,"different persona, across category",0.043967146561738675
a white person,race,4,Happiness,a man,gender,"different persona, across category",0.06469232106182427
a white person,race,4,Happiness,a non-binary person,gender,"different persona, across category",0.07420683816386589
a white person,race,4,Happiness,a Black woman,intersectional,"different persona, across category",0.06576522379658241
a white person,race,4,Happiness,a Black man,intersectional,"different persona, across category",0.07771343277946398
a white person,race,4,Happiness,a white woman,intersectional,"different persona, across category",0.0057903089956175425
a white person,race,4,Happiness,a white man,intersectional,"different persona, across category",0.015195844212624992
a white person,race,4,Happiness,a baby-boomer,age,"different persona, across category",0.12453844980370521
a white person,race,4,Happiness,a millennial,age,"different persona, across category",0.11799968647865318
a white person,race,4,Happiness,a member of generation Z,age,"different persona, across category",0.08171241339497516
a white person,race,4,Happiness,a person with ADD or ADHD,disability,"different persona, across category",0.17905471498838774
