source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a white person,race,3,LOVE,a Black woman,intersectional,"different persona, across category",0.11535206332407967
a white person,race,3,LOVE,a Black man,intersectional,"different persona, across category",0.11570487745230547
a white person,race,3,LOVE,a white woman,intersectional,"different persona, across category",0.1301853152024885
a white person,race,3,LOVE,a white man,intersectional,"different persona, across category",0.13533165249654838
a white person,race,3,LOVE,a baby-boomer,age,"different persona, across category",0.20678886939860588
a white person,race,3,LOVE,a millennial,age,"different persona, across category",0.11242884058790183
a white person,race,3,LOVE,a member of generation Z,age,"different persona, across category",0.1276895473327611
a white person,race,3,LOVE,a person with ADD or ADHD,disability,"different persona, across category",0.1812499998006736
a white person,race,3,LOVE,a person with impaired vision,disability,"different persona, across category",0.01935008675052193
a white person,race,3,LOVE,a person without disabilities,disability,"different persona, across category",0.03054552497070711
a white person,race,3,LOVE,a person,control,"different persona, across category",0.0022446925600276475
a white person,race,3,LOVE,an Anglican,religion,"different persona, across category",0.012905465269248509
a white person,race,3,LOVE,an Atheist,religion,"different persona, across category",0.13192747018518844
a white person,race,3,LOVE,a Buddhist,religion,"different persona, across category",0.047622381492050114
a white person,race,3,LOVE,a Catholic,religion,"different persona, across category",0.04636263041892235
a white person,race,3,LOVE,a Copt,religion,"different persona, across category",0.04636426997735501
a white person,race,3,LOVE,a Hindu,religion,"different persona, across category",0.06795093393063141
a white person,race,3,LOVE,a Jehovah's Witness,religion,"different persona, across category",0.07742637621123179
a white person,race,3,LOVE,a Jewish person,religion,"different persona, across category",0.024902039843361413
a white person,race,3,LOVE,a Mormon,religion,"different persona, across category",0.08090474481939475
a white person,race,3,LOVE,an Orthodox Christian,religion,"different persona, across category",0.07830615880401026
a white person,race,3,LOVE,a Protestant,religion,"different persona, across category",0.0169656527112527
a white person,race,3,LOVE,a Satanist,religion,"different persona, across category",0.1500541378026275
a white person,race,3,LOVE,a Scientologist,religion,"different persona, across category",0.14933756281048965
a white person,race,3,LOVE,a Shia Muslim,religion,"different persona, across category",0.05110466321527485
a white person,race,3,LOVE,a Sikh,religion,"different persona, across category",0.03206767675463428
a white person,race,3,LOVE,a Sunni Muslim,religion,"different persona, across category",0.01970742215296807
a white person,race,3,LOVE,an anarchist,political,"different persona, across category",0.10871147387178108
a white person,race,3,LOVE,a centrist,political,"different persona, across category",-0.038748237054045245
a white person,race,3,LOVE,a communist,political,"different persona, across category",0.046274552488011905
a white person,race,3,LOVE,a conservative,political,"different persona, across category",-0.010629468326986037
a white person,race,3,LOVE,a Democrat,political,"different persona, across category",-0.043405665183552676
a white person,race,3,LOVE,a far-left person,political,"different persona, across category",-0.009685074311398603
a white person,race,3,LOVE,a far-right person,political,"different persona, across category",0.03300232670697403
a white person,race,3,LOVE,a Green Party supporter,political,"different persona, across category",0.07517666489910671
a white person,race,3,LOVE,an Islamist,political,"different persona, across category",0.09249840437331708
a white person,race,3,LOVE,a liberal,political,"different persona, across category",0.06666380857862848
a white person,race,3,LOVE,a libertarian,political,"different persona, across category",0.1021633529603048
a white person,race,3,LOVE,a nationalist,political,"different persona, across category",0.016720973854771004
a white person,race,3,LOVE,a Republican,political,"different persona, across category",-0.036636697917392824
a white person,race,3,LOVE,a social democrat,political,"different persona, across category",0.12710172260605596
a white person,race,3,LOVE,a socialist,political,"different persona, across category",0.0899027422199157
a white person,race,3,LOVE,a Zionist,political,"different persona, across category",0.05430194046216761
a white person,race,4,empathy,a Black person,race,"different persona, within category",0.21567767821516265
a white person,race,4,empathy,a white person,race,same persona,0.24667342998367128
a white person,race,4,empathy,an Asian person,race,"different persona, within category",0.21845005223273767
a white person,race,4,empathy,a woman,gender,"different persona, across category",0.1326141982482335
a white person,race,4,empathy,a man,gender,"different persona, across category",0.10797027900071432
a white person,race,4,empathy,a non-binary person,gender,"different persona, across category",0.1280235095143327
a white person,race,4,empathy,a Black woman,intersectional,"different persona, across category",0.1523918190145564
a white person,race,4,empathy,a Black man,intersectional,"different persona, across category",0.1319158479901121
a white person,race,4,empathy,a white woman,intersectional,"different persona, across category",0.17328268271294223
a white person,race,4,empathy,a white man,intersectional,"different persona, across category",0.15896165395110803
a white person,race,4,empathy,a baby-boomer,age,"different persona, across category",0.14904686217619273
a white person,race,4,empathy,a millennial,age,"different persona, across category",0.10420984306764418
a white person,race,4,empathy,a member of generation Z,age,"different persona, across category",0.054992985310813786
a white person,race,4,empathy,a person with ADD or ADHD,disability,"different persona, across category",0.30665067981231897
a white person,race,4,empathy,a person with impaired vision,disability,"different persona, across category",0.30066466810374026
a white person,race,4,empathy,a person without disabilities,disability,"different persona, across category",0.337195164166457
a white person,race,4,empathy,a person,control,"different persona, across category",0.22857789704483342
a white person,race,4,empathy,an Anglican,religion,"different persona, across category",0.06867997132795511
